iter	RMSE
137	0.2230111722
138	0.2219272617
139	0.2218408141
140	0.220917197
141	0.2207769433
142	0.2206783809
143	0.2205967994
144	0.2204481217
145	0.2195653311
146	0.2190427695
147	0.2181519056
148	0.217175549
149	0.2159295664
150	0.2151915448
151	0.2149952048
152	0.214934526
153	0.2143290025
154	0.2138873344
155	0.2130389731
156	0.2119254217
157	0.2115918957
158	0.21093041
159	0.2107827957
160	0.2100557366
161	0.2090970366
162	0.2090023437
163	0.2084026971
164	0.2077699231
165	0.2072035403
166	0.2064139777
167	0.2056082683
168	0.2054992656
169	0.2049996898
170	0.2042585243
171	0.2038073428
172	0.2030954344
173	0.2026244031
174	0.2021385171
175	0.201346958
176	0.2004354932
177	0.1997125143
178	0.1986077268
179	0.1979815557
180	0.1979119571
181	0.1978507268
182	0.1977805018
183	0.1974953039
184	0.1974534713
185	0.1974110273
186	0.1966877792
187	0.196645309
188	0.1961371004
189	0.1956515677
190	0.1956186656
191	0.1948865176
192	0.1942860301
193	0.193651066
194	0.1929080939
195	0.1919997903
196	0.1910854595
197	0.1903007406
198	0.1898301003
199	0.1891284659
200	0.1885254002
201	0.1880564593
202	0.1872314615
203	0.1864632478
204	0.1864279189
205	0.1855954326
206	0.1850356221
207	0.1845845154
208	0.1837098597
209	0.1833978691
210	0.1827664715
211	0.1822129017
212	0.1818579266
213	0.1810776217
214	0.1807455048
215	0.1802518446
216	0.179457658
217	0.1789927375
218	0.1782239744
219	0.1781519054
220	0.1774168522
221	0.1768739048
222	0.1765584735
223	0.1756473586
224	0.1752389326
225	0.1748553266
226	0.1744029576
227	0.173786032
228	0.1731363299
229	0.1725717835
230	0.1720164514
231	0.1716366605
232	0.1707991838
233	0.1703873729
234	0.1699155794
235	0.1692695127
236	0.1687487822
237	0.1681584491
238	0.1676869014
239	0.1671387299
240	0.1664864829
241	0.1664666153
242	0.1663962518
243	0.166088982
244	0.1657190172
245	0.1652646192
246	0.165044367
247	0.1645203272
248	0.164075215
249	0.1634764647
250	0.163229807
251	0.1626458842
252	0.1623632736
253	0.1619872072
254	0.1614653378
255	0.1609954685
256	0.1607511936
257	0.1603057447
258	0.1599345272
259	0.1595918181
260	0.1589718761
261	0.1585518026
262	0.1582216803
263	0.1581982692
264	0.1579299222
265	0.1575715515
266	0.1569122646
267	0.1565801666
268	0.1562924472
269	0.1559273165
270	0.1553756466
271	0.1547265685
272	0.1543672161
273	0.1539733171
274	0.1535775491
275	0.1531707492
276	0.1528056694
277	0.15231233
278	0.1520690641
279	0.1516249365
280	0.1516117622
281	0.1511746043
282	0.1508194563
283	0.1506408447
284	0.1502920515
285	0.1498418857
286	0.1494396859
287	0.1492298045
288	0.1488247823
289	0.148384073
290	0.1479066441
291	0.1474259292
292	0.147228327
293	0.1469140307
294	0.1466698743
295	0.1465141365
296	0.1461256887
297	0.1457713684
298	0.1456387028
299	0.1454984384
300	0.1451518076
301	0.1446721517
302	0.1444800196
303	0.1440840403
304	0.1438693963
305	0.1436701929
306	0.1431724271
307	0.1428360493
308	0.1425219537
309	0.142219708
310	0.1416276637
311	0.1411947628
312	0.1408124166
313	0.14051431
314	0.1401226691
315	0.1398108351
316	0.1397437337
317	0.1396095588
318	0.1390535892
319	0.138722104
320	0.138422847
321	0.1379981494
322	0.1376966907
323	0.1374553511
324	0.137214035
325	0.1369112745
326	0.1365100165
327	0.1362198289
328	0.13582741
329	0.1358183074
330	0.1353404304
331	0.1351513021
332	0.1349680575
333	0.1348942231
334	0.1345667212
335	0.1339542093
336	0.1337717525
337	0.1333768545
338	0.1332357413
339	0.1330910165
340	0.1327405789
341	0.1323245508
342	0.1321982932
343	0.1319231634
344	0.1317563682
345	0.1317356706
346	0.1314385753
347	0.1310072186
348	0.130710108
349	0.1303160566
350	0.129866682
351	0.129859429
352	0.1294265509
353	0.1292376793
354	0.1289878125
355	0.1287133304
356	0.1284543139
357	0.1281024237
358	0.1278679925
359	0.1275981991
360	0.1273450705
361	0.1269921837
362	0.1267175906
363	0.1266122237
364	0.1263813882
365	0.1260142434
366	0.1258473407
367	0.125662424
368	0.1252943612
369	0.1250217272
370	0.1247608064
371	0.1245509153
372	0.1241813272
373	0.1237183141
374	0.1237007618
375	0.1234938387
376	0.1234439176
377	0.123256352
378	0.1228439953
379	0.1224897924
380	0.1222944615
381	0.1221416324
382	0.1217835202
383	0.1215199006
384	0.1214614504
385	0.1211103182
386	0.1210033244
387	0.1207691414
388	0.120625248
389	0.1203428211
390	0.1203076116
391	0.1199969538
392	0.1197647711
393	0.1196679694
394	0.1194680157
395	0.119139066
396	0.1188305785
397	0.1187613388
398	0.1186672005
399	0.1183493779
400	0.1180970158
401	0.1180848025
402	0.1177905324
403	0.1175324036
404	0.1173119549
405	0.1172457941
406	0.1170435732
407	0.1169176014
408	0.1166033061
409	0.1164013581
410	0.1161427688
411	0.1160008922
412	0.1156960662
413	0.115410006
414	0.1152725251
415	0.1152583825
416	0.1151968382
417	0.1151411223
418	0.1148167309
419	0.1145880113
420	0.1144120947
421	0.1140317883
422	0.1138624912
423	0.1136634847
424	0.1134825976
425	0.1133529431
426	0.1132673519
427	0.1129422129
428	0.1127547645
429	0.1126358114
430	0.1124317638
431	0.1123128804
432	0.1121968828
433	0.1119935755
434	0.1118950659
435	0.1117500676
436	0.1115476149
437	0.1113808085
438	0.1111218892
439	0.1108606016
440	0.1106598664
441	0.1104702697
442	0.110263919
443	0.1101467324
444	0.1098167498
445	0.1095894967
446	0.1095284058
447	0.1093985285
448	0.1092562011
449	0.1091832351
450	0.1091656681
451	0.1090353665
452	0.1087982058
453	0.1086682444
454	0.1084502628
455	0.1083338129
456	0.1081982201
457	0.1080441306
458	0.1079433258
459	0.1079243105
460	0.1076795908
461	0.1075697372
462	0.1074989913
463	0.1072958724
464	0.1071435363
465	0.1069923633
466	0.106893574
467	0.1067682506
468	0.1066778251
469	0.106597893
470	0.1064137979
471	0.1063376461
472	0.1060193665
473	0.1058409128
474	0.1057177795
475	0.1055643806
476	0.1054789609
477	0.1054186393
478	0.1054047339
479	0.1051651279
480	0.1050440522
481	0.1048440617
482	0.1046421836
483	0.1045417899
484	0.1043859168
485	0.1041190957
486	0.1040000924
487	0.1037977635
488	0.1035693079
489	0.1035489278
490	0.1033924423
491	0.1031700456
492	0.1030148504
493	0.1029094085
494	0.1026519946
495	0.1025178785
496	0.1024226784
497	0.1023099343
498	0.1021880654
499	0.1019798497
500	0.1019273711
501	0.1018087342
502	0.1016833718
503	0.1015856929
504	0.1014055745
505	0.1012409016
506	0.1011054964
507	0.1010133495
508	0.1008846505
509	0.1007128034
510	0.1005560601
511	0.1003438772
512	0.1001878597
513	0.1001034396
514	0.0998440599
515	0.09969130574
516	0.09962847073
517	0.09948204551
518	0.09929832028
519	0.09926539968
520	0.09918831929
521	0.09906673088
522	0.09895933208
523	0.09881757115
524	0.09880012696
525	0.09877317611
526	0.0985684237
527	0.09843748812
528	0.09828650988
529	0.09817767348
530	0.09804091574
531	0.09790283531
532	0.09781074778
533	0.09764051237
534	0.09759068254
535	0.09741960117
536	0.0973450641
537	0.0971179998
538	0.09688932535
539	0.09673136573
540	0.09643304943
541	0.09632062491
542	0.09620105416
543	0.09614475755
544	0.09597014807
545	0.09582954909
546	0.09565655859
547	0.09540901392
548	0.09523615066
549	0.09509036316
550	0.09496108364
551	0.0948306167
552	0.09469346934
553	0.09444684854
554	0.09435429845
555	0.09425935227
556	0.09424375101
557	0.09400440469
558	0.09389724454
559	0.09359603028
560	0.09336541812
561	0.09329793017
562	0.0930558357
563	0.09283725191
564	0.09258763244
565	0.09247090471
566	0.09244056624
567	0.09239701038
568	0.09229351814
569	0.09203440135
570	0.0918473752
571	0.09167901574
572	0.09154315521
573	0.09142427482
574	0.09126877131
575	0.09117683109
576	0.09104050186
577	0.09092219015
578	0.09077772953
579	0.09067714417
580	0.09041296698
581	0.09030514531
582	0.09013480776
583	0.09006975736
584	0.08997696844
585	0.0898770168
586	0.08985811115
587	0.08975139999
588	0.08958244625
589	0.08945934295
590	0.08926687776
591	0.08921054783
592	0.08896487813
593	0.08886922348
594	0.08875034247
595	0.08862720288
596	0.08856261708
597	0.08846357205
598	0.0883323717
599	0.0881174676
600	0.08798862009
601	0.08777172373
602	0.08774411413
603	0.087714148
604	0.08763057326
605	0.0875094936
606	0.08742561285
607	0.08730846286
608	0.0871895781
609	0.08711741692
610	0.08705634059
611	0.08696008444
612	0.08687310624
613	0.08672604744
614	0.08666949285
615	0.0865632764
616	0.08648370693
617	0.08638621561
618	0.08630723438
619	0.08612483323
620	0.08604601188
621	0.08593321452
622	0.08584186856
623	0.08569115471
624	0.08556730848
625	0.08545849552
626	0.08534010825
627	0.08519521356
628	0.08512973981
629	0.08507112375
630	0.08494581758
631	0.084808058
632	0.08469667256
633	0.08462613838
634	0.08449762433
635	0.08447584729
636	0.08438716404
637	0.08432873228
638	0.08430520378
639	0.08417189609
640	0.08403229888
641	0.08390329284
642	0.08366958981
643	0.08357751802
644	0.08336224564
645	0.0832691888
646	0.08315620745
647	0.08302651586
648	0.08293481359
649	0.08290020252
650	0.08273375013
651	0.0826785326
652	0.0826105672
653	0.08244532708
654	0.08228502376
655	0.08218525903
656	0.08198065433
657	0.08179745881
658	0.0816026701
659	0.08153470096
660	0.08146503556
661	0.08137559836
662	0.08126371793
663	0.08114605685
664	0.08107110401
665	0.0809077577
666	0.08077007291
667	0.0807561225
668	0.08071140301
669	0.08064920085
670	0.0805978211
671	0.08043962606
672	0.08029458057
673	0.08022586929
674	0.0800206744
675	0.07980431481
676	0.07966176727
677	0.07958019249
678	0.07950226994
679	0.07932535568
680	0.07929197538
681	0.07915606328
682	0.07903712115
683	0.07891316509
684	0.07878977519
685	0.07867590403
686	0.07853308054
687	0.07845059069
688	0.07836240304
689	0.07830983829
690	0.07824759647
691	0.07812886974
692	0.07802058135
693	0.07790857537
694	0.07785620176
695	0.07771615927
696	0.07761785835
697	0.07754671359
698	0.07738080907
699	0.0773236976
